,frame,sarc_id,x,y,length,width,angle,zdiscs
5549,5,462,,,,,,"690,746"
5550,6,462,,,,,,"690,746"
5551,7,462,,,,,,"690,746"
5552,8,462,,,,,,"690,746"
5553,9,462,,,,,,"690,746"
5554,10,462,,,,,,"690,746"
5555,11,462,,,,,,"690,746"
5556,0,463,,,,,,"691,693"
5557,1,463,,,,,,"691,693"
5558,2,463,,,,,,"691,693"
5559,3,463,,,,,,"691,693"
5560,4,463,,,,,,"691,693"
5561,5,463,,,,,,"691,693"
5562,6,463,,,,,,"691,693"
5563,7,463,272.11214348521185,255.8830181491898,5.318003419128798,3.294926131766334,1.18827393250228,"691,693"
5564,8,463,,,,,,"691,693"
5565,9,463,,,,,,"691,693"
5566,10,463,,,,,,"691,693"
5567,11,463,,,,,,"691,693"
5568,0,464,,,,,,"692,694"
5569,1,464,,,,,,"692,694"
5570,2,464,,,,,,"692,694"
5571,3,464,,,,,,"692,694"
5572,4,464,,,,,,"692,694"
5573,5,464,,,,,,"692,694"
5574,6,464,,,,,,"692,694"
5575,7,464,273.3558480508734,268.37299024366575,5.058945565249609,4.612198110572239,1.1381044495340964,"692,694"
5576,8,464,,,,,,"692,694"
5577,9,464,,,,,,"692,694"
5578,10,464,,,,,,"692,694"
5579,11,464,,,,,,"692,694"
5580,0,465,,,,,,"693,697"
5581,1,465,,,,,,"693,697"
5582,2,465,,,,,,"693,697"
5583,3,465,,,,,,"693,697"
5584,4,465,,,,,,"693,697"
5585,5,465,,,,,,"693,697"
5586,6,465,,,,,,"693,697"
5587,7,465,277.2958873273918,254.21218271569637,5.600635985017306,4.070076381717994,1.3261287119500953,"693,697"
5588,8,465,,,,,,"693,697"
5589,9,465,,,,,,"693,697"
5590,10,465,,,,,,"693,697"
5591,11,465,,,,,,"693,697"
5592,0,466,,,,,,"694,696"
5593,1,466,,,,,,"694,696"
5594,2,466,,,,,,"694,696"
5595,3,466,,,,,,"694,696"
5596,4,466,,,,,,"694,696"
5597,5,466,,,,,,"694,696"
5598,6,466,,,,,,"694,696"
5599,7,466,277.57711109262453,265.6357278448286,5.105407164635615,5.487268956759013,0.8542301620133705,"694,696"
5600,8,466,,,,,,"694,696"
5601,9,466,,,,,,"694,696"
5602,10,466,,,,,,"694,696"
5603,11,466,,,,,,"694,696"
5604,0,467,,,,,,"695,698"
5605,1,467,,,,,,"695,698"
5606,2,467,,,,,,"695,698"
5607,3,467,,,,,,"695,698"
5608,4,467,,,,,,"695,698"
5609,5,467,,,,,,"695,698"
5610,6,467,,,,,,"695,698"
5611,7,467,279.66512374929385,276.5788501513991,5.369483054280109,4.925779315732997,0.7286601617273223,"695,698"
5612,8,467,,,,,,"695,698"
5613,9,467,,,,,,"695,698"
5614,10,467,,,,,,"695,698"
5615,11,467,,,,,,"695,698"
5616,0,468,,,,,,"696,700"
5617,1,468,,,,,,"696,700"
5618,2,468,,,,,,"696,700"
5619,3,468,,,,,,"696,700"
5620,4,468,,,,,,"696,700"
5621,5,468,,,,,,"696,700"
5622,6,468,,,,,,"696,700"
5623,7,468,281.5445862276788,262.2124279878689,5.375128759067839,5.059685246089612,0.8633248378600613,"696,700"
5624,8,468,,,,,,"696,700"
5625,9,468,,,,,,"696,700"
5626,10,468,,,,,,"696,700"
5627,11,468,,,,,,"696,700"
5628,0,469,,,,,,"697,718"
5629,1,469,,,,,,"697,718"
5630,2,469,,,,,,"697,718"
5631,3,469,,,,,,"697,718"
5632,4,469,,,,,,"697,718"
5633,5,469,,,,,,"697,718"
5634,6,469,,,,,,"697,718"
5635,7,469,,,,,,"697,718"
5636,8,469,,,,,,"697,718"
5637,9,469,,,,,,"697,718"
5638,10,469,,,,,,"697,718"
5639,11,469,,,,,,"697,718"
5640,0,470,,,,,,"698,701"
5641,1,470,,,,,,"698,701"
5642,2,470,,,,,,"698,701"
5643,3,470,,,,,,"698,701"
5644,4,470,,,,,,"698,701"
5645,5,470,,,,,,"698,701"
5646,6,470,,,,,,"698,701"
5647,7,470,284.18471704792074,273.0803241498975,6.228931783938884,7.38408888302096,1.0699276013344008,"698,701"
5648,8,470,,,,,,"698,701"
5649,9,470,,,,,,"698,701"
5650,10,470,,,,,,"698,701"
5651,11,470,,,,,,"698,701"
5652,0,471,,,,,,"703,704"
5653,1,471,,,,,,"703,704"
5654,2,471,,,,,,"703,704"
5655,3,471,,,,,,"703,704"
5656,4,471,,,,,,"703,704"
5657,5,471,,,,,,"703,704"
5658,6,471,,,,,,"703,704"
5659,7,471,,,,,,"703,704"
5660,8,471,184.39614926611728,255.99626909683633,5.783626839481015,3.1943816042085773,1.5893469800093418,"703,704"
5661,9,471,,,,,,"703,704"
5662,10,471,,,,,,"703,704"
5663,11,471,,,,,,"703,704"
5664,0,472,,,,,,"709,747"
5665,1,472,,,,,,"709,747"
5666,2,472,,,,,,"709,747"
5667,3,472,,,,,,"709,747"
5668,4,472,,,,,,"709,747"
5669,5,472,,,,,,"709,747"
5670,6,472,,,,,,"709,747"
5671,7,472,,,,,,"709,747"
5672,8,472,,,,,,"709,747"
5673,9,472,,,,,,"709,747"
5674,10,472,,,,,,"709,747"
5675,11,472,,,,,,"709,747"
5676,0,473,,,,,,"710,711"
5677,1,473,,,,,,"710,711"
5678,2,473,,,,,,"710,711"
5679,3,473,,,,,,"710,711"
5680,4,473,,,,,,"710,711"
5681,5,473,,,,,,"710,711"
5682,6,473,,,,,,"710,711"
5683,7,473,,,,,,"710,711"
5684,8,473,260.61099701551603,188.5121074054831,5.490902873898652,5.744128438007165,1.96542736949417,"710,711"
5685,9,473,,,,,,"710,711"
5686,10,473,,,,,,"710,711"
5687,11,473,,,,,,"710,711"
5688,0,474,,,,,,"711,713"
5689,1,474,,,,,,"711,713"
5690,2,474,,,,,,"711,713"
5691,3,474,,,,,,"711,713"
5692,4,474,,,,,,"711,713"
5693,5,474,,,,,,"711,713"
5694,6,474,,,,,,"711,713"
5695,7,474,,,,,,"711,713"
5696,8,474,265.7053943161968,190.60102121637198,5.521336909391738,5.525988669960439,1.9544609404657594,"711,713"
5697,9,474,,,,,,"711,713"
5698,10,474,,,,,,"711,713"
5699,11,474,,,,,,"711,713"
5700,0,475,,,,,,"712,714"
5701,1,475,,,,,,"712,714"
5702,2,475,,,,,,"712,714"
5703,3,475,,,,,,"712,714"
5704,4,475,,,,,,"712,714"
5705,5,475,,,,,,"712,714"
5706,6,475,,,,,,"712,714"
5707,7,475,,,,,,"712,714"
5708,8,475,265.9929908779235,299.2445158096537,5.531389648805011,4.287870734515533,1.1059250469110888,"712,714"
5709,9,475,,,,,,"712,714"
5710,10,475,,,,,,"712,714"
5711,11,475,,,,,,"712,714"
5712,0,476,,,,,,"712,812"
5713,1,476,,,,,,"712,812"
5714,2,476,,,,,,"712,812"
5715,3,476,,,,,,"712,812"
5716,4,476,,,,,,"712,812"
5717,5,476,,,,,,"712,812"
5718,6,476,,,,,,"712,812"
5719,7,476,,,,,,"712,812"
5720,8,476,,,,,,"712,812"
5721,9,476,,,,,,"712,812"
5722,10,476,,,,,,"712,812"
5723,11,476,,,,,,"712,812"
5724,0,477,,,,,,"713,715"
5725,1,477,,,,,,"713,715"
5726,2,477,,,,,,"713,715"
5727,3,477,,,,,,"713,715"
5728,4,477,,,,,,"713,715"
5729,5,477,,,,,,"713,715"
5730,6,477,,,,,,"713,715"
5731,7,477,,,,,,"713,715"
5732,8,477,270.88065252522756,192.53650186617526,5.533009282603927,6.11815890764802,1.9029511052855694,"713,715"
5733,9,477,,,,,,"713,715"
5734,10,477,,,,,,"713,715"
5735,11,477,,,,,,"713,715"
5736,0,478,,,,,,"715,716"
5737,1,478,,,,,,"715,716"
5738,2,478,,,,,,"715,716"
5739,3,478,,,,,,"715,716"
5740,4,478,,,,,,"715,716"
5741,5,478,,,,,,"715,716"
5742,6,478,,,,,,"715,716"
5743,7,478,,,,,,"715,716"
5744,8,478,276.06106388556464,194.2917218706703,5.406529485736559,7.088508978587759,1.8918718367063856,"715,716"
5745,9,478,,,,,,"715,716"
5746,10,478,,,,,,"715,716"
5747,11,478,,,,,,"715,716"
5748,0,479,,,,,,"716,717"
5749,1,479,,,,,,"716,717"
5750,2,479,,,,,,"716,717"
5751,3,479,,,,,,"716,717"
5752,4,479,,,,,,"716,717"
5753,5,479,,,,,,"716,717"
5754,6,479,,,,,,"716,717"
5755,7,479,,,,,,"716,717"
5756,8,479,280.9979479021594,196.50135804993585,5.464583518921561,7.444939214061399,2.09033191785479,"716,717"
5757,9,479,,,,,,"716,717"
5758,10,479,,,,,,"716,717"
5759,11,479,,,,,,"716,717"
5760,0,480,,,,,,"717,719"
5761,1,480,,,,,,"717,719"
5762,2,480,,,,,,"717,719"
5763,3,480,,,,,,"717,719"
5764,4,480,,,,,,"717,719"
5765,5,480,,,,,,"717,719"
5766,6,480,,,,,,"717,719"
5767,7,480,,,,,,"717,719"
5768,8,480,285.96079098117343,198.7150365203467,5.458352761261793,7.779318824886927,1.8902755177818849,"717,719"
5769,9,480,,,,,,"717,719"
5770,10,480,,,,,,"717,719"
5771,11,480,,,,,,"717,719"
5772,0,481,,,,,,"718,898"
5773,1,481,,,,,,"718,898"
5774,2,481,,,,,,"718,898"
5775,3,481,,,,,,"718,898"
5776,4,481,,,,,,"718,898"
5777,5,481,,,,,,"718,898"
5778,6,481,,,,,,"718,898"
5779,7,481,,,,,,"718,898"
5780,8,481,,,,,,"718,898"
5781,9,481,,,,,,"718,898"
5782,10,481,,,,,,"718,898"
5783,11,481,,,,,,"718,898"
5784,0,482,,,,,,"719,721"
5785,1,482,,,,,,"719,721"
5786,2,482,,,,,,"719,721"
5787,3,482,,,,,,"719,721"
5788,4,482,,,,,,"719,721"
5789,5,482,,,,,,"719,721"
5790,6,482,,,,,,"719,721"
5791,7,482,,,,,,"719,721"
5792,8,482,291.00016719093674,201.00900021360613,5.677526085807967,8.36480339111311,2.101497094088704,"719,721"
5793,9,482,,,,,,"719,721"
5794,10,482,,,,,,"719,721"
5795,11,482,,,,,,"719,721"
5796,0,483,,,,,,"720,899"
5797,1,483,,,,,,"720,899"
5798,2,483,,,,,,"720,899"
5799,3,483,,,,,,"720,899"
5800,4,483,,,,,,"720,899"
5801,5,483,,,,,,"720,899"
5802,6,483,,,,,,"720,899"
5803,7,483,,,,,,"720,899"
5804,8,483,,,,,,"720,899"
5805,9,483,,,,,,"720,899"
5806,10,483,,,,,,"720,899"
5807,11,483,,,,,,"720,899"
5808,0,484,,,,,,"721,724"
5809,1,484,,,,,,"721,724"
5810,2,484,,,,,,"721,724"
5811,3,484,,,,,,"721,724"
5812,4,484,,,,,,"721,724"
5813,5,484,,,,,,"721,724"
5814,6,484,,,,,,"721,724"
5815,7,484,,,,,,"721,724"
5816,8,484,296.45414747530003,202.69785987070787,6.03246350142688,7.603969863026678,1.6544598373803254,"721,724"
5817,9,484,,,,,,"721,724"
5818,10,484,,,,,,"721,724"
5819,11,484,,,,,,"721,724"
5820,0,485,,,,,,"723,903"
5821,1,485,,,,,,"723,903"
5822,2,485,,,,,,"723,903"
5823,3,485,,,,,,"723,903"
5824,4,485,,,,,,"723,903"
5825,5,485,,,,,,"723,903"
5826,6,485,,,,,,"723,903"
5827,7,485,,,,,,"723,903"
5828,8,485,,,,,,"723,903"
5829,9,485,,,,,,"723,903"
5830,10,485,,,,,,"723,903"
5831,11,485,,,,,,"723,903"
5832,0,486,,,,,,"723,725"
5833,1,486,,,,,,"723,725"
5834,2,486,,,,,,"723,725"
5835,3,486,,,,,,"723,725"
5836,4,486,,,,,,"723,725"
5837,5,486,,,,,,"723,725"
5838,6,486,,,,,,"723,725"
5839,7,486,,,,,,"723,725"
5840,8,486,299.79454832706006,262.71089489762835,6.052653147022397,2.9231055719249843,2.728380191799012,"723,725"
5841,9,486,,,,,,"723,725"
5842,10,486,,,,,,"723,725"
5843,11,486,,,,,,"723,725"
5844,0,487,,,,,,"726,770"
5845,1,487,,,,,,"726,770"
5846,2,487,,,,,,"726,770"
5847,3,487,,,,,,"726,770"
5848,4,487,,,,,,"726,770"
5849,5,487,,,,,,"726,770"
5850,6,487,,,,,,"726,770"
5851,7,487,,,,,,"726,770"
5852,8,487,,,,,,"726,770"
5853,9,487,,,,,,"726,770"
5854,10,487,,,,,,"726,770"
5855,11,487,,,,,,"726,770"
5856,0,488,,,,,,"726,773"
5857,1,488,,,,,,"726,773"
5858,2,488,,,,,,"726,773"
5859,3,488,,,,,,"726,773"
5860,4,488,,,,,,"726,773"
5861,5,488,,,,,,"726,773"
5862,6,488,,,,,,"726,773"
5863,7,488,,,,,,"726,773"
5864,8,488,,,,,,"726,773"
5865,9,488,,,,,,"726,773"
5866,10,488,,,,,,"726,773"
5867,11,488,,,,,,"726,773"
5868,0,489,,,,,,"727,877"
5869,1,489,,,,,,"727,877"
5870,2,489,,,,,,"727,877"
5871,3,489,,,,,,"727,877"
5872,4,489,,,,,,"727,877"
5873,5,489,,,,,,"727,877"
5874,6,489,,,,,,"727,877"
5875,7,489,,,,,,"727,877"
5876,8,489,,,,,,"727,877"
5877,9,489,,,,,,"727,877"
5878,10,489,,,,,,"727,877"
5879,11,489,,,,,,"727,877"
5880,0,490,,,,,,"727,728"
5881,1,490,,,,,,"727,728"
5882,2,490,,,,,,"727,728"
5883,3,490,,,,,,"727,728"
5884,4,490,,,,,,"727,728"
5885,5,490,,,,,,"727,728"
5886,6,490,,,,,,"727,728"
5887,7,490,,,,,,"727,728"
5888,8,490,417.8599093206532,173.0899679547652,5.633512824393539,3.9662919268627435,1.1910655911984491,"727,728"
5889,9,490,,,,,,"727,728"
5890,10,490,,,,,,"727,728"
5891,11,490,,,,,,"727,728"
5892,0,491,,,,,,"728,729"
5893,1,491,,,,,,"728,729"
5894,2,491,,,,,,"728,729"
5895,3,491,,,,,,"728,729"
5896,4,491,,,,,,"728,729"
5897,5,491,,,,,,"728,729"
5898,6,491,,,,,,"728,729"
5899,7,491,,,,,,"728,729"
5900,8,491,423.28018627577546,170.74627380446884,6.181380254353562,4.642742778620776,1.1368104260576133,"728,729"
5901,9,491,,,,,,"728,729"
5902,10,491,,,,,,"728,729"
5903,11,491,,,,,,"728,729"
5904,0,492,,,,,,"729,732"
5905,1,492,,,,,,"729,732"
5906,2,492,,,,,,"729,732"
5907,3,492,,,,,,"729,732"
5908,4,492,,,,,,"729,732"
5909,5,492,,,,,,"729,732"
5910,6,492,,,,,,"729,732"
5911,7,492,,,,,,"729,732"
5912,8,492,428.66667529165886,167.65679978707482,6.283941564809318,4.587919957389626,0.9646991758826133,"729,732"
5913,9,492,,,,,,"729,732"
5914,10,492,,,,,,"729,732"
5915,11,492,,,,,,"729,732"
5916,0,493,,,,,,"730,787"
5917,1,493,,,,,,"730,787"
5918,2,493,,,,,,"730,787"
5919,3,493,,,,,,"730,787"
5920,4,493,,,,,,"730,787"
5921,5,493,,,,,,"730,787"
5922,6,493,,,,,,"730,787"
5923,7,493,,,,,,"730,787"
5924,8,493,,,,,,"730,787"
5925,9,493,,,,,,"730,787"
5926,10,493,,,,,,"730,787"
5927,11,493,,,,,,"730,787"
5928,0,494,,,,,,"731,789"
5929,1,494,,,,,,"731,789"
5930,2,494,,,,,,"731,789"
5931,3,494,,,,,,"731,789"
5932,4,494,,,,,,"731,789"
5933,5,494,,,,,,"731,789"
5934,6,494,,,,,,"731,789"
5935,7,494,,,,,,"731,789"
5936,8,494,,,,,,"731,789"
5937,9,494,,,,,,"731,789"
5938,10,494,,,,,,"731,789"
5939,11,494,,,,,,"731,789"
5940,0,495,,,,,,"732,733"
5941,1,495,,,,,,"732,733"
5942,2,495,,,,,,"732,733"
5943,3,495,,,,,,"732,733"
5944,4,495,,,,,,"732,733"
5945,5,495,,,,,,"732,733"
5946,6,495,,,,,,"732,733"
5947,7,495,,,,,,"732,733"
5948,8,495,433.85810033724994,163.6933638607219,6.791715685968118,4.470363416216377,0.8762141984219411,"732,733"
5949,9,495,,,,,,"732,733"
5950,10,495,,,,,,"732,733"
5951,11,495,,,,,,"732,733"
5952,0,496,,,,,,"734,736"
5953,1,496,,,,,,"734,736"
5954,2,496,,,,,,"734,736"
5955,3,496,,,,,,"734,736"
5956,4,496,,,,,,"734,736"
5957,5,496,,,,,,"734,736"
5958,6,496,,,,,,"734,736"
5959,7,496,,,,,,"734,736"
5960,8,496,444.042862092164,154.21687532837365,6.206037897346422,6.855331710505682,0.9575862944441096,"734,736"
5961,9,496,,,,,,"734,736"
5962,10,496,,,,,,"734,736"
5963,11,496,,,,,,"734,736"
5964,0,497,,,,,,"735,792"
5965,1,497,,,,,,"735,792"
5966,2,497,,,,,,"735,792"
5967,3,497,,,,,,"735,792"
5968,4,497,,,,,,"735,792"
5969,5,497,,,,,,"735,792"
5970,6,497,,,,,,"735,792"
5971,7,497,,,,,,"735,792"
5972,8,497,,,,,,"735,792"
5973,9,497,,,,,,"735,792"
5974,10,497,,,,,,"735,792"
5975,11,497,,,,,,"735,792"
5976,0,498,,,,,,"735,737"
5977,1,498,,,,,,"735,737"
5978,2,498,,,,,,"735,737"
5979,3,498,,,,,,"735,737"
5980,4,498,,,,,,"735,737"
5981,5,498,,,,,,"735,737"
5982,6,498,,,,,,"735,737"
5983,7,498,,,,,,"735,737"
5984,8,498,447.1991339353257,143.46058208798274,5.344041946512411,2.83986587522564,0.9842163032909692,"735,737"
5985,9,498,,,,,,"735,737"
5986,10,498,,,,,,"735,737"
5987,11,498,,,,,,"735,737"
5988,0,499,,,,,,"736,793"
5989,1,499,,,,,,"736,793"
5990,2,499,,,,,,"736,793"
5991,3,499,,,,,,"736,793"
5992,4,499,,,,,,"736,793"
5993,5,499,,,,,,"736,793"
5994,6,499,,,,,,"736,793"
5995,7,499,,,,,,"736,793"
5996,8,499,,,,,,"736,793"
5997,9,499,,,,,,"736,793"
5998,10,499,,,,,,"736,793"
5999,11,499,,,,,,"736,793"
6000,0,500,,,,,,"737,739"
6001,1,500,,,,,,"737,739"
6002,2,500,,,,,,"737,739"
6003,3,500,,,,,,"737,739"
6004,4,500,,,,,,"737,739"
6005,5,500,,,,,,"737,739"
6006,6,500,,,,,,"737,739"
6007,7,500,,,,,,"737,739"
6008,8,500,451.7082744040463,140.98765239795438,4.981376265095675,4.015164570819564,1.1603095241009962,"737,739"
6009,9,500,,,,,,"737,739"
6010,10,500,,,,,,"737,739"
6011,11,500,,,,,,"737,739"
6012,0,501,,,,,,"738,740"
6013,1,501,,,,,,"738,740"
6014,2,501,,,,,,"738,740"
6015,3,501,,,,,,"738,740"
6016,4,501,,,,,,"738,740"
6017,5,501,,,,,,"738,740"
6018,6,501,,,,,,"738,740"
6019,7,501,,,,,,"738,740"
6020,8,501,453.88459083726553,148.06284095356966,5.605352770829977,5.274363259028124,1.0361098549399839,"738,740"
6021,9,501,,,,,,"738,740"
6022,10,501,,,,,,"738,740"
6023,11,501,,,,,,"738,740"
6024,0,502,,,,,,"740,742"
6025,1,502,,,,,,"740,742"
6026,2,502,,,,,,"740,742"
6027,3,502,,,,,,"740,742"
6028,4,502,,,,,,"740,742"
6029,5,502,,,,,,"740,742"
6030,6,502,,,,,,"740,742"
6031,7,502,,,,,,"740,742"
6032,8,502,458.68437141466745,145.31078969940762,5.461337314133792,3.5949178225655647,1.064636866472524,"740,742"
6033,9,502,,,,,,"740,742"
6034,10,502,,,,,,"740,742"
6035,11,502,,,,,,"740,742"
6036,0,503,,,,,,"743,744"
6037,1,503,,,,,,"743,744"
6038,2,503,,,,,,"743,744"
6039,3,503,,,,,,"743,744"
6040,4,503,,,,,,"743,744"
6041,5,503,,,,,,"743,744"
6042,6,503,,,,,,"743,744"
6043,7,503,,,,,,"743,744"
6044,8,503,465.5355957921054,132.54422353974786,5.4834396074260505,2.9490239735598527,0.9301405519159913,"743,744"
6045,9,503,,,,,,"743,744"
6046,10,503,,,,,,"743,744"
6047,11,503,,,,,,"743,744"
6048,0,504,,,,,,"748,749"
6049,1,504,,,,,,"748,749"
6050,2,504,,,,,,"748,749"
6051,3,504,,,,,,"748,749"
6052,4,504,,,,,,"748,749"
6053,5,504,,,,,,"748,749"
6054,6,504,,,,,,"748,749"
6055,7,504,,,,,,"748,749"
6056,8,504,,,,,,"748,749"
6057,9,504,273.59509535390396,181.9236920656426,6.251855526783701,2.7615929276943048,1.8920418610722147,"748,749"
6058,10,504,,,,,,"748,749"
6059,11,504,,,,,,"748,749"
6060,0,505,,,,,,"749,754"
6061,1,505,,,,,,"749,754"
6062,2,505,,,,,,"749,754"
6063,3,505,,,,,,"749,754"
6064,4,505,,,,,,"749,754"
6065,5,505,,,,,,"749,754"
6066,6,505,,,,,,"749,754"
6067,7,505,,,,,,"749,754"
6068,8,505,,,,,,"749,754"
6069,9,505,279.5342594833058,183.48484693417635,6.056158935401043,3.2913556679121556,1.761559011940286,"749,754"
6070,10,505,,,,,,"749,754"
6071,11,505,,,,,,"749,754"
6072,0,506,,,,,,"750,753"
6073,1,506,,,,,,"750,753"
6074,2,506,,,,,,"750,753"
6075,3,506,,,,,,"750,753"
6076,4,506,,,,,,"750,753"
6077,5,506,,,,,,"750,753"
6078,6,506,,,,,,"750,753"
6079,7,506,,,,,,"750,753"
6080,8,506,,,,,,"750,753"
6081,9,506,279.4595600261364,295.79005008681395,6.280939040430077,3.7949634628255264,0.83709893622266,"750,753"
6082,10,506,,,,,,"750,753"
6083,11,506,,,,,,"750,753"
6084,0,507,,,,,,"751,752"
6085,1,507,,,,,,"751,752"
6086,2,507,,,,,,"751,752"
6087,3,507,,,,,,"751,752"
6088,4,507,,,,,,"751,752"
6089,5,507,,,,,,"751,752"
6090,6,507,,,,,,"751,752"
6091,7,507,,,,,,"751,752"
6092,8,507,,,,,,"751,752"
6093,9,507,279.76727123348223,21.0212536023205,5.722373657438791,6.244745071284107,0.8440438913526003,"751,752"
6094,10,507,,,,,,"751,752"
6095,11,507,,,,,,"751,752"
6096,0,508,,,,,,"752,755"
6097,1,508,,,,,,"752,755"
6098,2,508,,,,,,"752,755"
6099,3,508,,,,,,"752,755"
6100,4,508,,,,,,"752,755"
6101,5,508,,,,,,"752,755"
6102,6,508,,,,,,"752,755"
6103,7,508,,,,,,"752,755"
6104,8,508,,,,,,"752,755"
6105,9,508,284.01209895865753,17.24856636361439,5.635748092232268,7.684209681966811,0.8443965255791026,"752,755"
6106,10,508,,,,,,"752,755"
6107,11,508,,,,,,"752,755"
6108,0,509,,,,,,"753,756"
6109,1,509,,,,,,"753,756"
6110,2,509,,,,,,"753,756"
6111,3,509,,,,,,"753,756"
6112,4,509,,,,,,"753,756"
6113,5,509,,,,,,"753,756"
6114,6,509,,,,,,"753,756"
6115,7,509,,,,,,"753,756"
6116,8,509,,,,,,"753,756"
6117,9,509,284.3872356541941,292.56877169898127,5.6518947416180305,4.422732772507428,1.1639166979650535,"753,756"
6118,10,509,,,,,,"753,756"
6119,11,509,,,,,,"753,756"
6120,0,510,,,,,,"754,757"
6121,1,510,,,,,,"754,757"
6122,2,510,,,,,,"754,757"
6123,3,510,,,,,,"754,757"
6124,4,510,,,,,,"754,757"
6125,5,510,,,,,,"754,757"
6126,6,510,,,,,,"754,757"
6127,7,510,,,,,,"754,757"
6128,8,510,,,,,,"754,757"
6129,9,510,285.4961156777005,184.80622668074903,6.161403011743954,3.836303728386528,1.8157925209280026,"754,757"
6130,10,510,,,,,,"754,757"
6131,11,510,,,,,,"754,757"
6132,0,511,,,,,,"755,758"
6133,1,511,,,,,,"755,758"
6134,2,511,,,,,,"755,758"
6135,3,511,,,,,,"755,758"
6136,4,511,,,,,,"755,758"
6137,5,511,,,,,,"755,758"
6138,6,511,,,,,,"755,758"
6139,7,511,,,,,,"755,758"
6140,8,511,,,,,,"755,758"
6141,9,511,288.23187308428146,13.266004553321102,5.973913098401646,6.880117323106293,0.7859274358478934,"755,758"
6142,10,511,,,,,,"755,758"
6143,11,511,,,,,,"755,758"
6144,0,512,,,,,,"756,759"
6145,1,512,,,,,,"756,759"
6146,2,512,,,,,,"756,759"
6147,3,512,,,,,,"756,759"
6148,4,512,,,,,,"756,759"
6149,5,512,,,,,,"756,759"
6150,6,512,,,,,,"756,759"
6151,7,512,,,,,,"756,759"
6152,8,512,,,,,,"756,759"
6153,9,512,289.2796778478496,289.93691212795295,5.501942012219789,4.795182276079401,0.9882278623417808,"756,759"
6154,10,512,,,,,,"756,759"
6155,11,512,,,,,,"756,759"
6156,0,513,,,,,,"757,761"
6157,1,513,,,,,,"757,761"
6158,2,513,,,,,,"757,761"
6159,3,513,,,,,,"757,761"
6160,4,513,,,,,,"757,761"
6161,5,513,,,,,,"757,761"
6162,6,513,,,,,,"757,761"
6163,7,513,,,,,,"757,761"
6164,8,513,,,,,,"757,761"
6165,9,513,291.4748320606533,186.75383638130728,6.443932316584248,4.500292340095484,1.9525629997197789,"757,761"
6166,10,513,,,,,,"757,761"
6167,11,513,,,,,,"757,761"
6168,0,514,,,,,,"758,760"
6169,1,514,,,,,,"758,760"
6170,2,514,,,,,,"758,760"
6171,3,514,,,,,,"758,760"
6172,4,514,,,,,,"758,760"
6173,5,514,,,,,,"758,760"
6174,6,514,,,,,,"758,760"
6175,7,514,,,,,,"758,760"
6176,8,514,,,,,,"758,760"
6177,9,514,292.2454296779909,9.013374692363398,5.726418443075035,6.420432088576046,0.7257684297569829,"758,760"
6178,10,514,,,,,,"758,760"
6179,11,514,,,,,,"758,760"
6180,0,515,,,,,,"760,763"
6181,1,515,,,,,,"760,763"
6182,2,515,,,,,,"760,763"
6183,3,515,,,,,,"760,763"
6184,4,515,,,,,,"760,763"
6185,5,515,,,,,,"760,763"
6186,6,515,,,,,,"760,763"
6187,7,515,,,,,,"760,763"
6188,8,515,,,,,,"760,763"
6189,9,515,296.6938034203707,5.560732933230975,5.731025791629585,7.905120336724083,1.095607272258634,"760,763"
6190,10,515,,,,,,"760,763"
6191,11,515,,,,,,"760,763"
6192,0,516,,,,,,"761,767"
6193,1,516,,,,,,"761,767"
6194,2,516,,,,,,"761,767"
6195,3,516,,,,,,"761,767"
6196,4,516,,,,,,"761,767"
6197,5,516,,,,,,"761,767"
6198,6,516,,,,,,"761,767"
6199,7,516,,,,,,"761,767"
6200,8,516,,,,,,"761,767"
6201,9,516,297.1772286951134,189.41136287164124,6.158027117421286,5.067126192579377,2.0637749240958416,"761,767"
6202,10,516,,,,,,"761,767"
6203,11,516,,,,,,"761,767"
6204,0,517,,,,,,"763,768"
6205,1,517,,,,,,"763,768"
6206,2,517,,,,,,"763,768"
6207,3,517,,,,,,"763,768"
6208,4,517,,,,,,"763,768"
6209,5,517,,,,,,"763,768"
6210,6,517,,,,,,"763,768"
6211,7,517,,,,,,"763,768"
6212,8,517,,,,,,"763,768"
6213,9,517,301.6061037699467,2.919534150961023,5.425575684942976,5.920894594349319,1.0583082792309364,"763,768"
6214,10,517,,,,,,"763,768"
6215,11,517,,,,,,"763,768"
6216,0,518,,,,,,"764,766"
6217,1,518,,,,,,"764,766"
6218,2,518,,,,,,"764,766"
6219,3,518,,,,,,"764,766"
6220,4,518,,,,,,"764,766"
6221,5,518,,,,,,"764,766"
6222,6,518,,,,,,"764,766"
6223,7,518,,,,,,"764,766"
6224,8,518,,,,,,"764,766"
6225,9,518,298.61773229848495,22.07454199440994,6.299652366932758,3.217547832239502,0.2926299194424202,"764,766"
6226,10,518,,,,,,"764,766"
6227,11,518,,,,,,"764,766"
6228,0,519,,,,,,"765,766"
6229,1,519,,,,,,"765,766"
6230,2,519,,,,,,"765,766"
6231,3,519,,,,,,"765,766"
6232,4,519,,,,,,"765,766"
6233,5,519,,,,,,"765,766"
6234,6,519,,,,,,"765,766"
6235,7,519,,,,,,"765,766"
6236,8,519,,,,,,"765,766"
